UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days,Target_Customers
U111664,1,1,129,PR100036,ANDROID,PR100036,1,2,0
U127452,0,1,84,PR100345,WINDOWS,Product101,0,0,0
U126718,0,0,146,Product101,WINDOWS,Product101,0,0,0
U109598,1,1,781,PR100676,ANDROID,PR100676,1,1,0
U128151,0,1,1175,PR100017,WINDOWS,PR100017,0,0,0
U116282,1,1,1322,PR101370,WINDOWS,Product101,0,2,0
U120574,0,2,525,PR100119,WINDOWS,PR100170,0,0,0
U109581,2,4,927,PR100578,WINDOWS,PR100578,4,2,0
U106976,1,1,407,PR100025,ANDROID,PR100025,1,0,0
U115754,1,3,2077,PR100485,ANDROID,PR100369,1,0,0
U100180,2,11,83,PR100146,WINDOWS,PR100036,8,8,0
U112694,1,1,50,PR100150,WINDOWS,PR100150,1,0,0
U129588,0,0,82,Product101,WINDOWS,Product101,0,0,0
U113320,1,3,52,PR101538,WINDOWS,PR101538,1,60,0
U123634,0,1,215,PR100102,IOS,PR100102,0,0,0
U129337,0,0,76,Product101,WINDOWS,PR100050,0,0,0
U100269,1,2,2117,PR100997,IOS,PR100997,2,1,0
U132088,0,0,84,Product101,WINDOWS,PR100277,0,0,0
U129355,0,0,56,Product101,WINDOWS,PR100225,0,0,0
U100666,2,7,332,PR100590,WINDOWS,PR101546,3,18,0
U133453,0,0,276,Product101,WINDOWS,PR100055,0,0,0
U130079,0,0,690,Product101,ANDROID,PR100145,0,0,0
U127574,0,2,65,PR100145,WINDOWS,PR102060,0,0,0
U130903,0,0,124,Product101,WINDOWS,PR100070,0,0,0
U125887,0,0,236,Product101,WINDOWS,Product101,0,0,0
U112678,3,17,851,PR100457,WINDOWS,PR100166,8,11,0
U116315,1,2,635,PR100219,WINDOWS,PR100219,2,4,0
U119980,0,2,141,PR100946,ANDROID,PR100946,0,0,0
U125385,0,1,82,PR100070,WINDOWS,PR100070,0,0,0
U106673,2,3,129,PR100378,WINDOWS,PR100141,1,6,0
U125939,0,2,853,PR100444,MAC OS X,PR103424,0,0,0
U127494,0,3,290,PR100059,ANDROID,PR100059,0,0,0
U110571,2,1,783,PR100115,ANDROID,PR100115,2,0,0
U112016,1,1,475,PR100080,WINDOWS,PR100080,0,1,0
U102374,1,8,859,PR100153,WINDOWS,PR100374,5,1,0
U121049,0,1,52,PR101616,ANDROID,PR101616,0,0,0
U132225,0,0,423,Product101,LINUX,Product101,0,0,0
U134134,0,0,286,Product101,WINDOWS,PR100156,0,0,0
U132102,0,0,823,Product101,WINDOWS,PR100226,0,0,0
U115585,1,1,1954,PR100706,WINDOWS,PR100706,1,2,0
U129609,0,0,2077,Product101,ANDROID,PR100014,0,0,0
U112824,2,4,1541,PR100723,WINDOWS,PR101474,2,0,0
U131300,0,0,388,Product101,WINDOWS,PR100743,0,0,0
U107446,0,0,1197,Product101,WINDOWS,PR100188,0,0,0
U106712,1,2,48,PR100017,WINDOWS,PR101207,2,0,0
U111622,2,27,58,PR100188,WINDOWS,PR100547,15,107,1
U114911,1,1,339,PR100017,WINDOWS,PR100017,2,0,0
U129868,0,0,224,Product101,WINDOWS,PR100101,0,0,0
U102288,3,15,109,PR100390,WINDOWS,PR100390,6,6,0
U105988,4,2,52,PR100130,WINDOWS,PR100130,2,7,0
U105786,1,1,87,PR100676,ANDROID,PR100676,1,0,0
U128423,0,0,360,Product101,WINDOWS,PR100055,0,0,0
U105368,2,3,817,PR100401,MAC OS X,PR100821,4,0,0
U110061,2,3,46,PR100850,WINDOWS,PR100145,9,1,0
U110839,1,2,1103,PR105532,WINDOWS,PR105532,2,20,0
U115024,1,1,72,PR100017,WINDOWS,PR100017,0,2,0
U136360,0,0,205,Product101,ANDROID,PR100885,0,0,0
U110853,4,6,1698,PR100294,WINDOWS,PR100294,4,10,0
U109891,1,6,256,PR100720,WINDOWS,PR100126,3,2,0
U127190,0,1,135,PR101654,ANDROID,Product101,0,0,0
U120589,0,9,79,PR100401,LINUX,PR100487,0,0,0
U128934,0,0,74,Product101,ANDROID,PR100567,0,0,0
U111504,2,3,558,PR100102,WINDOWS,PR100086,2,8,0
U103949,0,1,1139,PR100200,WINDOWS,Product101,0,0,0
U102888,1,1,121,PR100018,WINDOWS,PR100018,1,1,0
U104242,3,3,1132,PR100025,ANDROID,PR100025,3,0,0
U125618,0,0,98,Product101,WINDOWS,PR100121,0,0,0
U136214,0,0,44,Product101,WINDOWS,Product101,0,0,0
U105228,4,6,1455,PR100308,WINDOWS,PR100272,3,20,0
U120478,0,5,51,PR100910,WINDOWS,PR100573,0,0,0
U113097,2,8,111,PR100017,ANDROID,PR100901,9,4,0
U128223,0,1,78,PR100630,WINDOWS,PR100630,0,0,0
U122481,0,1,877,PR101379,WINDOWS,PR101379,0,0,0
U123713,0,1,107,PR100775,WINDOWS,PR100775,0,0,0
U136363,0,0,115,Product101,ANDROID,PR100629,0,0,0
U118516,0,1,498,PR100102,ANDROID,PR100102,0,0,0
U110487,1,2,167,PR100052,WINDOWS,PR100052,1,71,0
U129714,0,0,1385,Product101,ANDROID,PR100812,0,0,0
U122408,0,6,1291,PR100409,WINDOWS,PR101884,0,0,0
U131583,0,0,867,Product101,ANDROID,PR100724,0,0,0
U127734,0,1,114,PR100166,ANDROID,PR100166,0,0,0
U128782,0,0,167,Product101,WINDOWS,PR100143,0,0,0
U115039,1,2,1103,PR100166,WINDOWS,PR100166,2,2,0
U120371,0,2,486,PR100351,WINDOWS,PR100351,0,0,0
U109151,3,11,44,PR100123,WINDOWS,PR100123,15,31,1
U136110,0,0,59,Product101,ANDROID,PR100428,0,0,0
U112792,2,2,345,PR100393,WINDOWS,PR100393,3,2,0
U116480,1,1,478,PR100113,WINDOWS,PR100113,2,3,0
U128826,0,0,266,Product101,WINDOWS,PR100269,0,0,0
U121969,0,4,73,PR100113,WINDOWS,PR100113,0,0,0
U108341,2,8,830,PR100130,WINDOWS,PR101602,6,52,0
U109603,1,3,47,PR100145,WINDOWS,PR100145,15,17,0
U110223,1,1,57,PR100428,ANDROID,PR100428,1,0,0
U102601,4,9,807,PR100390,MAC OS X,PR100390,12,20,0
U110604,1,1,54,PR100206,WINDOWS,PR100206,1,0,0
U134601,0,0,47,Product101,WINDOWS,PR105577,0,0,0
U105898,2,2,199,PR100055,WINDOWS,PR100055,3,2,0
U133358,0,0,192,Product101,WINDOWS,PR100200,0,0,0
U136677,0,0,548,Product101,WINDOWS,Product101,0,0,0
U133689,0,0,311,Product101,WINDOWS,PR100102,0,0,0
U112675,1,1,688,PR100017,WINDOWS,PR100017,1,0,0
U124702,0,1,51,PR100531,MAC OS X,PR100531,0,0,0
U108145,1,1,62,PR100005,WINDOWS,PR100005,1,0,0
U125201,0,2,297,PR101547,WINDOWS,PR100192,0,0,0
U135947,0,0,1094,Product101,MAC OS X,PR100895,0,0,0
U117223,1,1,115,PR101029,WINDOWS,PR101029,1,1,0
U129538,0,0,1078,Product101,WINDOWS,Product101,0,0,0
U103923,0,1,398,PR100017,WINDOWS,PR100017,0,0,0
U100619,2,2,54,PR100885,WINDOWS,PR100667,3,0,0
U133991,0,0,653,Product101,WINDOWS,PR101556,0,0,0
U136895,0,0,50,Product101,ANDROID,Product101,0,0,0
U121725,0,1,77,PR100017,WINDOWS,PR100017,0,0,0
U131395,0,0,788,Product101,WINDOWS,PR100189,0,0,0
U102009,0,1,830,PR100734,MAC OS X,PR100734,0,0,0
U122041,0,1,165,PR100166,ANDROID,PR100166,0,0,0
U123137,0,2,238,PR100330,WINDOWS,PR100330,0,0,0
U114846,1,2,388,PR100017,WINDOWS,PR100850,1,2,0
U114449,1,2,284,PR100017,WINDOWS,PR100017,1,1,0
U133456,0,0,1194,Product101,ANDROID,PR100019,0,0,0
U114351,1,4,792,PR100166,WINDOWS,PR100166,0,1,0
U113977,1,1,60,PR100294,MAC OS X,PR100294,2,3,0
U106128,1,5,81,PR100241,WINDOWS,PR100241,1,0,0
U103665,3,3,71,PR100282,ANDROID,PR100676,2,1,0
U109560,2,4,1100,PR100321,WINDOWS,PR101580,2,13,0
U118020,0,1,226,PR100147,WINDOWS,PR100147,0,0,0
U121183,0,0,80,Product101,WINDOWS,PR100153,0,0,0
U116832,1,3,2069,PR100660,ANDROID,PR101137,2,0,0
U104304,2,3,50,PR100342,WINDOWS,PR100275,2,0,0
U110236,1,2,123,PR100044,WINDOWS,PR100044,2,1,0
U108409,1,1,101,PR100268,WINDOWS,PR100268,1,0,0
U121429,0,5,383,PR100083,WINDOWS,PR100390,0,0,0
U125516,0,1,91,PR101585,WINDOWS,PR101585,0,0,0
U131876,0,0,214,Product101,WINDOWS,Product101,0,0,0
U113982,2,7,273,PR100166,WINDOWS,PR100661,5,11,0
U102708,3,2,51,PR100331,ANDROID,PR100331,5,0,0
U129825,0,0,84,Product101,ANDROID,PR100576,0,0,0
U110766,2,4,49,PR100113,WINDOWS,PR100113,3,3,0
U126644,0,1,81,PR100103,WINDOWS,PR100103,0,0,0
U127154,0,3,515,PR100017,ANDROID,PR100017,0,0,0
U131019,0,0,46,Product101,WINDOWS,PR100432,0,0,0
U133429,0,0,723,Product101,WINDOWS,PR100119,0,0,0
U129427,0,0,115,Product101,WINDOWS,PR100342,0,0,0
U103819,1,1,104,PR100859,WINDOWS,PR100859,0,1,0
U118480,0,1,1039,PR100788,ANDROID,Product101,0,0,0
U114183,1,1,87,PR100200,WINDOWS,Product101,0,1,0
U103696,3,6,355,PR100237,MAC OS X,PR100393,3,0,0
U136743,0,0,398,Product101,WINDOWS,Product101,0,0,0
U110993,0,1,382,PR100366,WINDOWS,PR100366,0,0,0
U110544,3,2,430,PR100906,WINDOWS,PR100906,3,1,0
U108365,1,19,49,PR100123,WINDOWS,PR100112,2,13,0
U116069,1,3,266,PR100200,WINDOWS,PR100200,1,0,0
U116427,1,0,96,Product101,LINUX,PR100254,0,1,0
U105542,4,4,82,PR100870,WINDOWS,PR100870,5,0,0
U111334,1,1,134,PR101039,ANDROID,PR101039,1,0,0
U105663,1,4,220,PR102377,ANDROID,PR101883,8,26,0
U118001,0,7,257,PR100250,WINDOWS,PR100088,0,0,0
U111496,0,0,110,Product101,ANDROID,Product101,0,0,0
U128549,0,0,57,Product101,ANDROID,PR100318,0,0,0
U105339,1,1,50,PR100258,ANDROID,PR100258,0,0,0
U136687,0,0,321,Product101,WINDOWS,Product101,0,0,0
U135629,0,0,44,Product101,WINDOWS,Product101,0,0,0
U111055,0,1,374,PR100401,WINDOWS,PR100401,0,0,0
U120787,0,5,106,PR100017,WINDOWS,PR100095,0,0,0
U115444,1,5,627,PR100072,WINDOWS,PR100072,6,10,0
U113531,1,1,766,PR100724,WINDOWS,PR100724,1,2,0
U132167,0,0,67,Product101,ANDROID,PR100479,0,0,0
U113395,1,1,88,PR100073,ANDROID,Product101,0,2,0
U112049,2,2,1856,PR101744,IOS,PR101744,1,3,0
U101046,0,4,78,PR101726,ANDROID,PR102263,0,0,0
U115022,1,8,378,PR101693,WINDOWS,PR100859,2,4,0
U123393,0,5,64,PR100784,WINDOWS,PR101478,0,0,0
U135038,0,0,246,Product101,ANDROID,PR100102,0,0,0
U121001,0,2,853,PR101249,ANDROID,PR102182,0,0,0
U101549,2,22,1929,PR100166,WINDOWS,PR100390,19,16,0
U111002,0,0,100,Product101,WINDOWS,PR100209,0,0,0
U126959,0,6,92,PR100466,MAC OS X,PR100017,0,0,0
U128630,0,0,78,Product101,ANDROID,PR101975,0,0,0
U114893,1,0,168,Product101,ANDROID,Product101,0,0,0
U117333,1,1,55,PR100348,WINDOWS,Product101,1,0,0
U100501,1,6,56,PR100330,WINDOWS,PR100330,1,1,0
U127089,0,1,245,PR100060,ANDROID,Product101,0,0,0
U101125,0,0,520,Product101,ANDROID,PR100877,0,0,0
U133205,0,0,89,Product101,WINDOWS,PR100153,0,0,0
U121634,0,2,320,PR100027,WINDOWS,Product101,0,0,0
U123606,0,1,1024,PR100002,WINDOWS,PR100002,0,0,0
U102400,4,3,1106,PR100722,WINDOWS,PR100722,2,5,0
U121146,0,1,64,PR100673,WINDOWS,PR100673,0,0,0
U114028,1,2,464,PR100102,WINDOWS,PR102273,1,0,0
U135379,0,0,1340,Product101,ANDROID,Product101,0,0,0
U103492,0,2,216,PR100753,WINDOWS,PR100753,0,0,0
U119213,0,1,1319,PR101314,MAC OS X,Product101,0,0,0
U136153,0,0,157,Product101,WINDOWS,PR100564,0,0,0
U121401,0,5,76,PR100166,WINDOWS,PR100166,0,0,0
U104578,2,2,92,PR100355,WINDOWS,PR101637,2,1,0
U124350,0,1,803,PR100481,WINDOWS,Product101,0,0,0
U107333,1,4,42,PR100176,WINDOWS,PR100177,1,0,0
U112918,1,2,274,PR100607,WINDOWS,PR104307,3,1,0
U115312,1,4,124,PR100102,WINDOWS,PR100200,3,38,0
U121797,0,1,44,PR100128,WINDOWS,PR100128,0,0,0
U125945,0,0,827,Product101,ANDROID,PR100102,0,0,0
U123022,0,1,123,PR100023,ANDROID,PR100023,0,0,0
U109535,1,8,84,PR100017,ANDROID,PR101832,13,14,0
U129659,0,0,85,Product101,WINDOWS,PR100096,0,0,0
U129571,0,0,525,Product101,ANDROID,Product101,0,0,0
U136854,0,0,181,Product101,WINDOWS,PR100145,0,0,0
U132501,0,0,159,Product101,WINDOWS,Product101,0,0,0
U122342,0,1,57,PR100147,WINDOWS,PR100147,0,0,0
U131479,0,0,177,Product101,MAC OS X,PR100469,0,0,0
U123773,0,1,187,PR100941,WINDOWS,PR100941,0,0,0
U106034,1,3,188,PR100736,WINDOWS,PR100072,0,9,0
U111026,2,3,65,PR100317,ANDROID,PR101111,2,0,0
U114055,1,2,459,PR100301,WINDOWS,Product101,0,1,0
U125311,0,1,132,PR100134,WINDOWS,PR100134,0,0,0
U131808,0,0,449,Product101,ANDROID,PR100017,0,0,0
U109644,1,3,1129,PR100558,WINDOWS,PR100045,5,10,0
U122628,0,2,811,PR100064,MAC OS X,PR100064,0,0,0
U111988,2,1,424,PR100803,ANDROID,PR100803,4,0,0
U125712,0,1,384,PR100850,WINDOWS,Product101,0,0,0
U135193,0,0,59,Product101,WINDOWS,PR100850,0,0,0
U109978,1,1,397,PR100307,WINDOWS,PR100307,1,0,0
U100771,0,1,1164,PR102071,WINDOWS,PR102071,0,0,0
U123805,0,0,102,Product101,WINDOWS,PR100152,0,0,0
U109852,2,1,85,PR100885,WINDOWS,Product101,0,1,0
U108155,2,3,75,PR100655,WINDOWS,PR104465,3,3,0
U136730,0,0,308,Product101,ANDROID,PR101888,0,0,0
U108269,1,1,172,PR102229,ANDROID,PR102229,1,0,0
U126454,0,1,107,PR100564,WINDOWS,PR100564,0,0,0
U128536,0,0,191,Product101,WINDOWS,PR100060,0,0,0
U100054,0,1,1471,PR100746,ANDROID,PR101320,0,0,0
U134324,0,0,804,Product101,WINDOWS,PR100102,0,0,0
U123985,0,1,534,PR100308,WINDOWS,PR100308,0,0,0
U133806,0,0,142,Product101,ANDROID,PR100319,0,0,0
U116172,1,1,254,PR100017,ANDROID,PR100017,1,1,0
U124742,0,2,601,PR100166,MAC OS X,PR100200,0,0,0
U112854,2,3,1228,PR100961,WINDOWS,PR100312,0,4,0
U111483,1,1,601,PR100102,ANDROID,Product101,0,1,0
U105185,5,6,164,PR100166,ANDROID,PR100166,12,14,0
U108133,1,4,189,PR100486,WINDOWS,PR100426,5,9,0
U129406,0,0,47,Product101,WINDOWS,PR100223,0,0,0
U133794,0,0,50,Product101,ANDROID,PR101065,0,0,0
U128931,0,0,56,Product101,WINDOWS,PR100885,0,0,0
U133691,0,0,165,Product101,WINDOWS,Product101,0,0,0
U107199,1,2,274,PR103447,LINUX,PR100102,2,2,0
U124101,0,1,52,PR100720,ANDROID,PR100720,0,0,0
U130805,0,0,103,Product101,WINDOWS,PR100102,0,0,0
U118105,0,2,74,PR101013,WINDOWS,PR101013,0,0,0
U127821,0,1,239,PR100142,WINDOWS,Product101,0,0,0
U107542,1,1,84,PR100308,WINDOWS,Product101,1,0,0
U134419,0,0,50,Product101,WINDOWS,PR101215,0,0,0
U115524,1,1,146,PR100850,ANDROID,PR100850,4,6,0
U125761,0,1,60,PR100348,WINDOWS,PR100348,0,0,0
U119139,0,1,124,PR100094,WINDOWS,PR100094,0,0,0
U102827,1,1,77,PR100017,ANDROID,PR100017,2,0,0
U119422,0,1,1100,PR101446,WINDOWS,Product101,0,0,0
U121815,0,2,61,PR100072,WINDOWS,PR100095,0,0,0
U132170,0,0,48,Product101,WINDOWS,PR100479,0,0,0
U121507,0,1,1420,PR100237,WINDOWS,PR100237,0,0,0
U135230,0,0,81,Product101,WINDOWS,PR100209,0,0,0
U113765,1,2,78,PR100200,WINDOWS,PR100200,1,7,0
U126912,0,5,43,PR100166,WINDOWS,PR101293,0,0,0
U102780,0,1,58,PR102804,ANDROID,PR102804,0,0,0
U120695,0,2,57,PR100850,ANDROID,PR100850,0,0,0
U134275,0,0,44,Product101,ANDROID,PR100631,0,0,0
U106304,1,2,440,PR100050,MAC OS X,PR100086,1,0,0
U109580,3,1,120,PR100120,ANDROID,PR100120,1,0,0
U104200,1,1,74,PR100366,WINDOWS,PR100366,0,1,0
U102371,3,2,542,PR100152,WINDOWS,PR101976,2,12,0
U110688,1,1,218,PR100859,ANDROID,PR100859,1,0,0
U107039,1,2,338,PR100013,WINDOWS,PR100013,1,1,0
U111066,1,1,245,PR100036,WINDOWS,Product101,0,1,0
U126107,0,1,435,PR100446,WINDOWS,PR100446,0,0,0
U117482,0,1,125,PR100017,WINDOWS,PR100017,0,0,0
U103373,1,1,278,PR100340,WINDOWS,PR100340,1,0,0
U109876,1,1,739,PR100015,WINDOWS,PR100015,1,1,0
U105642,1,2,355,PR100486,ANDROID,PR100017,2,3,0
U121065,0,3,73,PR100881,MAC OS X,PR100397,0,0,0
U136534,0,0,42,Product101,WINDOWS,Product101,0,0,0
U136951,0,0,341,Product101,MAC OS X,PR100301,0,0,0
U133957,0,0,511,Product101,MAC OS X,PR100457,0,0,0
U106757,1,3,1985,PR100282,IOS,PR100025,1,0,0
U100855,1,1,1057,PR100561,ANDROID,PR100561,2,0,0
U103581,3,2,46,PR100052,WINDOWS,PR100052,5,69,0
U116002,1,1,523,PR102153,ANDROID,Product101,0,0,0
U105413,1,1,50,PR100036,ANDROID,PR100036,1,1,0
U116348,1,6,2256,PR100166,WINDOWS,PR100166,1,3,0
U127074,0,0,167,Product101,ANDROID,PR102663,0,0,0
U136529,0,0,42,Product101,WINDOWS,PR100312,0,0,0
U120074,0,1,83,PR100910,MAC OS X,PR100910,0,0,0
U108026,2,4,195,PR100581,ANDROID,PR100581,3,0,0
U100893,4,7,192,PR100010,WINDOWS,PR100073,6,1,0
U120907,0,2,438,PR100028,ANDROID,PR100028,0,0,0
U109375,1,5,75,PR100083,WINDOWS,PR100522,5,5,0
U101711,0,0,148,Product101,WINDOWS,PR100278,0,0,0
U107484,1,4,655,PR100017,WINDOWS,PR100551,2,2,0
U119883,0,2,793,PR100798,WINDOWS,PR100798,0,0,0
U135650,0,0,151,Product101,WINDOWS,Product101,0,0,0
U109352,1,1,59,PR100781,WINDOWS,PR100781,1,0,0
U134582,0,0,60,Product101,WINDOWS,Product101,0,0,0
U111287,0,1,75,PR100126,WINDOWS,PR100126,0,0,0
U136215,0,0,59,Product101,WINDOWS,Product101,0,0,0
U116023,1,3,266,PR100006,ANDROID,PR100055,2,5,0
U132858,0,0,110,Product101,WINDOWS,PR100003,0,0,0
U134924,0,0,129,Product101,MAC OS X,PR100737,0,0,0
U115119,1,2,315,PR100005,WINDOWS,PR100833,0,2,0
U118325,0,2,157,PR100885,WINDOWS,PR100885,0,0,0
U106812,2,7,172,PR100102,WINDOWS,PR100352,2,0,0
U124845,0,1,355,PR101074,WINDOWS,Product101,0,0,0
U114429,1,2,60,PR100241,WINDOWS,Product101,0,0,0
U115254,1,3,246,PR100145,ANDROID,PR100145,6,8,0
U104523,1,3,1645,PR100328,WINDOWS,PR101395,1,0,0
U130745,0,0,46,Product101,WINDOWS,Product101,0,0,0
U116537,1,1,51,PR100328,MAC OS X,PR100328,1,0,0
U116314,1,1,52,PR100010,ANDROID,PR100010,2,0,0
U122788,0,3,219,PR100113,WINDOWS,PR100113,0,0,0
U113284,2,3,214,PR101041,WINDOWS,PR101041,3,5,0
U120328,0,2,328,PR101659,WINDOWS,PR101061,0,0,0
U119337,0,0,51,Product101,ANDROID,PR112238,0,0,0
U134041,0,0,90,Product101,WINDOWS,PR102004,0,0,0
U129155,0,0,49,Product101,WINDOWS,PR100028,0,0,0
U107478,1,3,632,PR100152,WINDOWS,PR100219,1,0,0
U103809,2,2,676,PR101124,WINDOWS,PR101124,2,1,0
U123896,0,2,701,PR100301,WINDOWS,PR100301,0,0,0
U106680,1,1,63,PR100182,ANDROID,PR100182,1,2,0
U100745,4,17,172,PR100807,WINDOWS,PR100532,15,46,1
U119198,0,1,339,PR100019,WINDOWS,Product101,0,0,0
U117035,1,2,95,PR100909,WINDOWS,Product101,0,1,0
U128349,0,1,1169,PR100375,MAC OS X,Product101,0,0,0
U123960,0,1,249,PR100064,ANDROID,PR100064,0,0,0
U110109,2,2,590,PR100020,WINDOWS,PR100020,6,8,0
U115433,1,3,246,PR100145,WINDOWS,PR100145,9,12,0
U110270,2,2,241,PR100017,WINDOWS,PR100108,2,2,0
U126676,0,1,888,PR100021,WINDOWS,PR100283,0,0,0
U130955,0,0,64,Product101,WINDOWS,PR100460,0,0,0
U109292,1,3,321,PR100176,WINDOWS,PR100017,1,0,0
U102917,0,0,65,Product101,WINDOWS,PR100859,0,0,0
U135285,0,0,127,Product101,WINDOWS,Product101,0,0,0
U105190,3,7,492,PR100781,WINDOWS,PR100237,10,13,0
U111513,0,0,71,Product101,WINDOWS,Product101,0,0,0
U110780,1,2,353,PR100170,WINDOWS,PR100170,3,0,0
U134313,0,0,55,Product101,ANDROID,PR100787,0,0,0
U103961,1,1,1410,PR100540,MAC OS X,PR100540,1,27,0
U126689,0,8,104,PR100017,ANDROID,PR100428,0,0,0
U110617,1,1,168,PR100102,WINDOWS,PR100102,2,2,0
U108528,1,1,808,PR100014,MAC OS X,PR100014,1,0,0
U122162,0,1,333,PR100017,ANDROID,Product101,0,0,0
U127802,0,1,338,PR100680,ANDROID,PR100680,0,0,0
U122413,0,1,123,PR100086,WINDOWS,PR100086,0,0,0
U125443,0,1,213,PR100694,WINDOWS,PR100694,0,0,0
U116102,0,1,462,PR100110,WINDOWS,PR100110,0,0,0
U135277,0,0,256,Product101,WINDOWS,PR100153,0,0,0
U106249,1,5,1180,PR100200,MAC OS X,PR100656,3,9,0
U108617,1,5,50,PR100248,WINDOWS,PR101049,2,1,0
U122338,0,5,76,PR100152,MAC OS X,PR100051,0,0,0
U117238,1,1,394,PR100134,WINDOWS,PR100209,0,3,0
U105097,4,6,149,PR100166,WINDOWS,PR100390,12,6,0
U119016,0,1,145,PR100268,WINDOWS,PR100268,0,0,0
U106065,0,0,1125,Product101,ANDROID,PR101814,0,0,0
U132957,0,0,88,Product101,WINDOWS,Product101,0,0,0
U113560,2,3,1683,PR100178,WINDOWS,PR100206,3,18,0
U107637,1,7,44,PR100017,MAC OS X,PR102286,5,5,0
U126755,0,2,515,PR100145,MAC OS X,PR100145,0,0,0
U115197,1,1,82,PR100073,ANDROID,Product101,0,3,0
U122985,0,11,820,PR100558,LINUX,PR101099,0,0,0
U136334,0,0,115,Product101,ANDROID,PR100219,0,0,0
U127910,0,1,53,PR100475,WINDOWS,PR100475,0,0,0
U100360,1,2,519,PR100938,ANDROID,PR100938,2,0,0
U122889,0,0,63,Product101,ANDROID,PR100739,0,0,0
U119758,0,1,180,PR100080,ANDROID,PR100080,0,0,0
U134859,0,0,52,Product101,WINDOWS,PR100427,0,0,0
U107594,1,1,1077,PR100877,WINDOWS,PR100877,1,0,0
U130093,0,0,53,Product101,ANDROID,PR100809,0,0,0
U135917,0,0,191,Product101,WINDOWS,Product101,0,0,0
U133687,0,0,47,Product101,WINDOWS,PR100137,0,0,0
U129592,0,0,281,Product101,ANDROID,PR100739,0,0,0
U110876,1,1,291,PR100621,WINDOWS,PR100621,1,22,0
U104812,5,14,108,PR100102,WINDOWS,PR100254,17,16,0
U136747,0,0,80,Product101,WINDOWS,Product101,0,0,0
U135327,0,0,64,Product101,ANDROID,PR100017,0,0,0
U120325,0,11,789,PR100123,WINDOWS,PR100123,0,0,0
U103082,3,3,1125,PR100039,ANDROID,PR100039,5,1,0
U101123,5,29,1059,PR100166,WINDOWS,PR100166,34,56,1
U128960,0,0,722,Product101,WINDOWS,PR101611,0,0,0
U111144,2,3,86,PR100044,WINDOWS,PR100807,3,4,0
U135763,0,0,59,Product101,ANDROID,PR100895,0,0,0
U132907,0,0,51,Product101,WINDOWS,PR102926,0,0,0
U135373,0,0,185,Product101,WINDOWS,PR100119,0,0,0
U108753,1,1,873,PR100017,WINDOWS,PR100017,1,0,0
U120582,0,3,165,PR100166,WINDOWS,PR100123,0,0,0
U100125,0,3,546,PR100102,ANDROID,PR102519,0,0,0
U101524,1,1,50,PR100978,ANDROID,PR100978,1,0,0
U123449,0,2,74,PR101362,WINDOWS,Product101,0,0,0
U129653,0,0,420,Product101,WINDOWS,Product101,0,0,0
U109724,1,1,81,PR100237,WINDOWS,PR100237,1,31,0
U133121,0,0,79,Product101,WINDOWS,PR100367,0,0,0
U106431,2,2,69,PR100636,WINDOWS,PR100636,1,2,0
U123974,0,2,323,PR100017,WINDOWS,PR101042,0,0,0
U122247,0,1,836,PR100017,WINDOWS,PR100017,0,0,0
U111653,2,3,229,PR100339,WINDOWS,PR102060,1,2,0
U106035,2,7,851,PR100120,WINDOWS,PR100025,2,0,0
U102813,3,3,395,PR100181,MAC OS X,PR100083,1,1,0
U120392,0,0,1206,Product101,WINDOWS,PR100551,0,0,0
U100342,0,5,671,PR100017,WINDOWS,PR100988,0,0,0
U126009,0,1,132,PR100200,WINDOWS,PR100200,0,0,0
U132229,0,0,145,Product101,ANDROID,PR101287,0,0,0
U115684,1,0,246,Product101,ANDROID,Product101,0,1,0
U131167,0,0,301,Product101,ANDROID,PR100102,0,0,0
U124618,0,1,723,PR100348,ANDROID,PR100348,0,0,0
U103728,0,0,1598,Product101,ANDROID,PR100470,0,0,0
U126317,0,0,358,Product101,WINDOWS,PR100013,0,0,0
U102844,2,2,912,PR100301,ANDROID,PR100301,2,1,0
U128078,0,2,68,PR100219,MAC OS X,PR100219,0,0,0
U101880,2,5,428,PR100436,WINDOWS,PR100079,1,12,0
U123532,0,1,161,PR100199,MAC OS X,PR100823,0,0,0
U122528,0,0,110,Product101,WINDOWS,Product101,0,0,0
U104853,1,1,811,PR100017,ANDROID,Product101,0,1,0
U100298,1,1,51,PR100350,WINDOWS,Product101,1,17,0
U105859,2,3,89,PR100390,WINDOWS,PR100390,3,6,0
U109522,2,8,419,PR100054,WINDOWS,PR100390,1,23,0
U111835,1,2,145,PR100753,MAC OS X,PR100011,1,0,0
U132772,0,0,70,Product101,WINDOWS,PR100337,0,0,0
U112216,1,1,679,PR100470,ANDROID,PR100812,0,2,0
U113311,0,1,142,PR100017,ANDROID,PR100017,0,0,0
U111384,1,1,146,PR100470,ANDROID,PR100470,1,0,0
U101554,0,1,327,PR100192,ANDROID,Product101,0,0,0
U120664,0,0,607,Product101,WINDOWS,Product101,0,0,0
U124515,0,1,970,PR102411,ANDROID,PR102411,0,0,0
U102231,4,9,83,PR100279,WINDOWS,PR100301,6,6,0
U107384,2,2,75,PR100469,ANDROID,PR100469,3,2,0
U109085,1,2,46,PR100017,WINDOWS,PR100219,1,2,0
